*Isurus*,*planus*,*Miocene; California*
*Isurus*,*tumulus*,*Miocene; California*
*Ithygrammodon*,*cameloides*,*Eocene (Bridger); Wyoming*
*Ixacanthus*,*atropius*,*Miocene; Maryland*
*Ixacanthus*,*coelospondylus*,*Miocene; Maryland, New Jersey*
*Ixacanthus*,*conradi*,*Miocene; Virginia, Maryland*
*Ixacanthus*,*spinosus*,*Miocene; Maryland*
*Ixacanthus*,*stenus*,*Miocene; Maryland*
*Janassa*,*brevis*,*Coal-measures; Ohio*
*Janassa*,*gurleiana*,*Permian; Illinois*
*Janassa*,*ordiana*,*Permian; Texas*
*Janassa*,*strigilina*,*Permian; Illinois*
*Keraterpeton*,*divaricatum*,*Coal-measures; Ohio*
*Keraterpeton*,*punctolineatum*,*Coal-measures; Ohio*
*Keraterpeton*,*tenuicorne*,*Coal-measures; Ohio, Pennsylvania*
*Labidosaurus*,*hamatus*,*Permian; Texas*
*Lambdodus*,*calceolus*,*Subcarboniferous (Burlington); Iowa, Illinois: (Keokuk); Illinois, Missouri, Iowa*
*Lambdodus*,*costatus*,*Subcarboniferous (Burlington, Keokuk); Iowa, Illinois, Missouri*
*Lambdodus*,*hamulus*,*Subcarboniferous (Chester); Illinois*
*Lambdodus*,*reflexus*,*Subcarboniferous (Chester); Illinois*
*Lambdodus*,*transversus*,*Subcarboniferous (St. Louis); Illinois*
*Lambdotherium*,*popoagicum*,*Eocene (Wind River); Wyoming, Colorado*
*Lamna*,*clavata*,*Miocene; California*
*Lamna*,*crassidens*,*Eocene, Europe, North Carolina (Emmons), South Carolina: Miocene?; Virginia (Wyman)*
*Lamna*,*cuspidata*,*Eocene; Europe, Georgia, Alabama, Virginia, Kansas, South Carolina: Miocene; Maryland, North Carolin*
*Lamna*,*elegans*,*Eocene and Miocene; Europe, New Zealand, Australia, and United States: Eocene; South Carolina, North*
*Lamna*,*gracilis*,*Cretaceous; Europe: Eocene; South Carolina*
*Lamna*,*macrorhiza*,*Cretaceous (Niobrara); Kansas: Cretaceous of Europe*
*Lamna*,*manitobensis*,*Cretaceous (Niobrara); Manitoba*
*Lamna*,*mudgei*,*Cretaceous (Niobrara); Kansas: ("Greensand"); New Jersey*
*Lamna*,*ornata*,*Miocene; California*
*Lamna*,*quinquelateralis*,*Cretaceous (Comanche); Kansas*
*Lamna*,*texana*,*Cretaceous; Texas, Kansas, Alabama, Mississippi, New Jersey, Kansas*
*Lamna*,*sp. indet.*,*Cretaceous (Kiowa shales); Kansas*
*Langunculapes*,*latus*,*Triassic; Massachusetts*
*Laodon*,*venustus*,*Jurassic; Wyoming*
*Laopteryx*,*priscus*,*Jurassic; Wyoming*
*Laornis*,*edvardsianus*,*Cretaceous; New Jersey*
*Laosaurus*,*celer*,*Jurassic; Wyoming*
*Laosaurus*,*consors*,*Jurassic; Wyoming*
*Laosaurus*,*gracilis*,*Jurassic; Colorado*
*Larus*,*argentatus*,*Recent; North America: Pleistocene; Oregon*
*Larus*,*californicus*,*Recent; Western North America: Pleistocene; Oregon*
*Larus*,*oregonus*,*Pleistocene; Oregon*
*Larus*,*philadelphia*,*Recent; North America: Pleistocene; Oregon*
*Larus*,*robustus*,*Pleistocene; Oregon*
*Lecracanthus*,*unguiculus*,*Subcarboniferous (St. Louis); Missouri, Illinois*
*Leidy*,*gracilis*,*Oligocene (White River); South Dakota*
*Leidy*,*spectabilis*,*Oligocene (White River); South Dakota*
*Leiodus*,*calcaratus*,*Subcarboniferous (Burlington); Illinois, Iowa*
*Leiodus*,*grossipunctatus*,*Subcarboniferous (Keokuk); Illinois, Iowa*
*Lembonax*,*insularis*,*Eocene; New Jersey*
*Lembonax*,*polemicus*,*Eocene; New Jersey*
*Lembonax*,*prophylaeus*,*Eocene; New Jersey*
*Lemuravus*,*distans*,*Eocene (Bridger); Wyoming*
*Lepidotus*,*sp. indet.*,*Cretaceous (Kiowa shales); Kansas*
*Lepisosteus*,*aganus*,*Eocene (Wasatch); New Mexico*
*Lepisosteus*,*atrox*,*Eocene (Bridger); Wyoming*
*Lepisosteus*,*cuneatus*,*Eocene (Manti beds); Utah*
*Lepisosteus*,*cycliferus*,*Eocene (Bridger); Wyoming*
*Lepisosteus*,*glaber*,*Eocene (Bridger); Wyoming*
*Lepisosteus*,*integer*,*Eocene (Wasatch); New Mexico*
*Lepisosteus*,*nahunticus*,*Miocene; North Carolina*
*Lepisosteus*,*notabilis*,*Eocene (Bridger); Wyoming*
*Lepisosteus*,*occidentalis*,*Cretaceous (Laramie); Wyoming*
*Lepisosteus*,*osseus*,*Recent; Vermont to Texas: Post-pliocene: South Carolina*
*Lepisosteus*,*simplex*,*Eocene (Bridger); Wyoming*
*Lepisosteus*,*whitneyi*,*Eocene (Bridger); Wyoming*
*Leptaceratherium*,*trigonodum*,*Oligocene (White River); South Dakota*
*Leptarctus*,*primus*,*Miocene (Loup Fork); South Dakota*
*Leptauchenia*,*decora*,*Oligocene (White River); South Dakota, Colorado*
*Leptauchenia*,*major*,*Oligocene (White River); South Dakota*
*Leptauchenia*,*nitida*,*Oligocene (White River); South Dakota*
*Leptichthys*,*agilis*,*Cretaceous; Kansas*
*Leptictis*,*haydeni*,*Oligocene (White River); South Dakota*
*Leptomeryx*,*esulcatus*,*Oligocene (White River); Canada*
*Leptomeryx*,*evansi*,*Oligocene (White River); South Dakota, Colorado, Nebraska*
*Leptomeryx*,*mammifer*,*Oligocene (White River); Canada, Colorado*
*Leptomylus*,*cookii*,*Cretaceous; New Jersey*
*Leptomylus*,*densus*,*Cretaceous; New Jersey*
*Leptomylus*,*forfex*,*Cretaceous; New Jersey*
*Leptonyx*,*lateralis*,*Triassic; Massachusetts*
*Leptophractus*,*lineolatus*,*Coal-measures; Ohio*
*Leptophractus*,*obsoletus*,*Coal-measures; Ohio*
*Leptoreodon*,*gracilis*,*Eocene (Uinta); Utah*
*Leptoreodon*,*marshi*,*Eocene (Uinta); Utah*
*Leptostyrax*,*bicuspidatus*,*Cretaceous (Mentor beds); Kansas*
*Leptotrachelus*,*longipinnis*,*Cretaceous (Niobrara); S. Dakota*
*Leptotragulus*,*proavus*,*Eocene (Uinta); Wyoming*
*Lepus*,*ennisianus*,*Miocene (John Day); Oregon*
*Lepus*,*sylvaticus*,*Recent; eastern United States.  Pleistocene; Illinois, South Carolina, Pennsylvania, Virginia*
*Lestophis*,*crassus*,*Eocene (Bridger); Wyoming*
*Lestosaurus*,*clidastoides*,*Cretaceous; Kansas*
*Lestosaurus*,*coryphaeus*,*Cretaceous (Niobrara, Pierre?); Kansas*
*Lestosaurus*,*crassartus*,*Cretaceous (Pierre); Colorado*
*Lestosaurus*,*curtirostris*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*felix*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*glandiferus*,*Cretaceous (Niobrara, Pierre?); Kansas*
*Lestosaurus*,*gracilis*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*ictericus*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*latifrons*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*latispinus*,*Cretaceous (Pierre); Kansas*
*Lestosaurus*,*mudgei*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*oxyrhinus*,*Cretaceous; Kansas*
*Lestosaurus*,*planifrons*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*simus*,*Cretaceous (Niobrara); Kansas*
*Lestosaurus*,*tectulus*,*Cretaceous (Pierre); Kansas*
*Leuciscus*,*arciferus*,*Pleistocene; Idaho*
*Leuciscus*,*bairdii*,*Pleistocene; Idaho*
*Leuciscus*,*laminatus*,*Pleistocene; Idaho*
*Leuciscus*,*posticus*,*Pleistocene; Idaho*
*Leuciscus*,*reddingi*,*Pleistocene; Idaho*
*Leuciscus*,*turneri*,*Miocene; Nevada*
*Limnohyops*,*fontinalis*,*Eocene (Bridger); Wyoming*
*Limnohyops*,*laticeps*,*Eocene (Bridger); Wyoming*
*Limnopus*,*vagus*,*Coal-measures; Kansas*
*Limnosaurus*,*ziphodon*,*Eocene; Wyoming*
*Limnosaurus*,*biturgidus*,*Cretaceous?; North Carolina*
*Limnotherium*,*tyrannus*,*Eocene (Bridger); Wyoming*
*Liognathus*,*spatulatus*,*Devonian (Corniferous); Ohio*
*Lisgodus*,*affinis*,*Subcarboniferous (St. Louis); Illinois, Missouri, Indiana*
*Lisgodus*,*curtus*,*Subcarboniferous (Burlington); Iowa, Illinois, Missouri*
*Lisgodus*,*selluliformis*,*Subcarboniferous (St. Louis); Illinois, Missouri*
*Lisgodus*,*serratus*,*Subcarboniferous (Burlington); Iowa, Illinois*
*Listracanthus*,*hildrethi*,*Coal-measures; Ohio*
*Listracanthus*,*hystrix*,*Coal-measures; Illinois, Ohio, Missouri (fide Hambach).  Also reported from Belgium*
*Lithophis*,*sargenti*,*Eocene (Bridger); Wyoming*
*Lobodon*,*vetus*,*Miocene?; New Jersey*
*Lophocetus*,*calvertensis*,*Miocene; Maryland*
*Lophodytes*,*cucullatus*,*Recent; North America: Pleistocene; Oregon*
*Loxolophus*,*attenuatus*,*Eocene (Puerco); New Mexico*
*Loxolophus*,*hyattianus*,*Eocene (Puerco); New Mexico*
*Loxolophus*,*priscus*,*Eocene (Puerco); New Mexico*
*Lutra*,*canadensis*,*Recent; North America.  In caves of Pennsylvania, fide Allen*
*Lutra*,*piscinaria*,*Pliocene; Idaho*
*Lutra*,*rhoadsii*,*Pleistocene; Pennsylvania*
*Lutrictis*,*lycopotamicus*,*Miocene (Loup Fork); Oregon*
*Lysorophus*,*tricarinatus*,*Permian; Illinois*
*Lytoloma*,*angusta*,*Cretaceous (Green-sand No. 5); New Jersey*
*Lytoloma*,*jeanesii*,*Cretaceous (Green-sand No. 5); New Jersey*
*Lytoloma*,*platyops*,*Cretaceous (Green-sand No. 5); New Jersey*
*Lytoloma*,*sp. indet.*,*Eocene; Maryland*
*Macelognathus*,*vagans*,*Jurassic; Wyoming*
*Machaeracanthus*,*major*,*Devonian (Corniferous); Ohio*
*Machaeracanthus*,*peracutus*,*Devonian (Corniferous); Ohio*
*Machaeracanthus*,*sulcatus*,*Devonian (Corniferous); Ohio*
*Machairodus*,*gracilis*,*Pleistocene; Pennsylvania*
*Machairodus*,*mercerii*,*Pleistocene; Pennsylvania*
*Macrepistius*,*arenatus*,*Cretaceous (Trinity); Texas*
*Macropetalichthys*,*rhapheidolabis*,*Devonian (Corniferous); Indiana*
*Macropetalichthys*,*sullivanti*,*Devonian (Corniferous); Ohio*
*Macrosaurus*,*laevis*,*Cretaceous; New Jersey*
*Macrosaurus*,*mitchillii*,*Cretaceous; New Jersey*
*Mallotus*,*villosus*,*Living in northern seas: Pleistocene; Canada*
*Mammut*,*americanum*,*Pleistocene: Virginia, Ohio, Michigan, New Jersey, Connecticut, Massachusetts, Maryland, South Carol*
*Mammut*,*brevidens*,*Miocene (Loup Fork); Montana*
*Mammut*,*campestre*,*Miocene (Loup Fork); Kansas, Nebraska*
*Mammut*,*euhypodon*,*Miocene (Loup Fork); Kansas*
*Mammut*,*floridanum*,*Pliocene; Florlda*
*Mammut*,*humboldii*,*Pliocene (Blanco); South America, Texas*
*Mammut*,*mirificum*,*Miocene (Loup Fork); Nebraska*
*Mammut*,*obscurum*,*Founded on a cast of a tooth said to have come from the Miocene of Maryland; also reported from Nort*
*Mammut*,*praecursor*,*Miocene (Loup Fork); Texas. Pliocene (Blanco); Texas*
*Mammut*,*proavus*,*Miocene (Loup Fork); Kansas, Nebraska, Colorado, New Mexico*
*Mammut*,*productum*,*Miocene (Loup Fork); New Mexico*
*Mammut*,*rugosidens*,*Upper Pliocene; South Carolina*
*Mammut*,*serridens*,*Miocene (Loup Fork); Texas*
*Mammut*,*shepardi*,*Pliocene (Blanco); California, Texas, Kansas, Mexico*
*Mammut*,*tropicum*,*Pliocene (Blanco); Texas, Mexico, South America*
*Manospondylus*,*gigas*,*Cretaceous (Laramie)*
*Manta*,*unios*,*Phosphate beds; South Carolina*
*Manteoceras*,*manteoceras*,*Eocene (Bridger); Wyoming.  (Uinta); Utah*
*Marracanthus*,*rectus*,*Subcarboniferous (St. Louis); Missouri, Illinois*
*Mastodonsaurus*,*sp. indet.*,*Carboniferous; Kansas*
*Mazodus*,*kepleri*,*Subcarboniferous (Waverly); Ohio*
*Megacerops*,*amplus*,*Oligocene (White River); South Dakota*
*Megacerops*,*angustigenis*,*Oligocene (White River); Swift Current Creek, Canada*
*Megacerops*,*coloradensis*,*Oligocene (White River); South Dakota*
*Megacerops*,*crassicornis*,*Oligocene (White River); South Dakota*
*Megacerops*,*dispar*,*Oligocene (White River); South Dakota*
*Megacerops*,*serotinus*,*Oligocene (White River); South Dakota*
*Megalichthys*,*anceps*,*Subcarboniferous (St. Louis); Illinois*
*Megalichthys*,*angustus*,*Coal-measures; Ohio*
*Megalichthys*,*incurvus*,*Coal-measures; Ohio*
*Megalichthys*,*lancifer*,*Coal-measures; Ohio*
*Megalneusaurus*,*rex*,*Jurassic; Wyoming*
*Megalonyx*,*dissimilis*,*Pleistocene; Mississippi*
*Megalonyx*,*jeffersonii*,*Pleistocene; West Virginia, Northern Illinois, Indiana, Ohio, Kentucky, Tennessee, Alabama, Mississi*
*Megalonyx*,*leidyi*,*Pliocene; Kansas*
*Megalonyx*,*leptostomus*,*Pliocene (Blanco); Texas*
*Megalonyx*,*loxodon*,*Pleistocene; Pennsylvania*
*Megalonyx*,*scalper*,*Pleistocene; Pennsylvania*
*Megalonyx*,*tortulus*,*Pleistocene; Pennsylvania*
*Megalonyx*,*validus*,*Pleistocene; Texas*
*Megalonyx*,*wheatleyi*,*Pleistocene; Pennsylvania*
*Megaptera*,*boops*,*Recent in North Atlantic: Pleistocene; Ontario*
*Megatherium*,*mirabile*,*Pleistocene; Georgia, South Carolina*
*Megencephalon*,*primaevus*,*Eocene; Wyoming*
*Meleagris*,*antiquus*,*Oligocene (White River); Colorado*
*Meleagris*,*celer*,*Pleistocene; New Jersey*
*Meleagris*,*superbus*,*Pleistocene; New Jersey*
*Menacodon*,*rarus*,*Jurassic; Wyoming*
*Meniscoessus*,*brevis*,*Cretaceous (Laramie); Wyoming*
*Meniscoessus*,*caperatus*,*Cretaceous (Laramie); Wyoming*
*Meniscoessus*,*coelatus*,*Cretaceous (Laramie); Wyoming*
*Meniscoessus*,*conquistus*,*Cretaceous (Laramie); Wyoming*
*Meniscoessus*,*fragilis*,*Cretaceous (Laramie); Wyoming*
*Meniscoessus*,*lunatus*,*Cretaceous (Laramie); Wyoming*
*Meniscoessus*,*robustus*,*Cretaceous (Laramie); Wyoming*
*Meniscoessus*,*sculptus*,*Cretaceous (Laramie); Wyoming*
*Meniscotherium*,*chamense*,*Eocene (Wasatch); New Mexico*
*Meniscotherium*,*tapiacitis*,*Eocene (Wasatch); New Mexico*
*Meniscotherium*,*terraerubrae*,*Eocene (Wasatch); New Mexico*
*Menotherium*,*lemurinum*,*Oligocene (White River); Colorado*
*Menotherium*,*robustum*,*Oligocene (White River); 30 miles south of Black Hills, South Dakota*
*Mephitis*,*fossidens*,*Pleistocene; Pennsylvania*
*Mephitis*,*frontata*,*Pleistocene; Pennsylvania*
*Mephitis*,*leptops*,*Pleistocene; Pennsylvania*
*Mephitis*,*mephitica*,*Recent; Louisiana northward to Nova Scotia and Saskatchewan.  Pleistocene; Pennsylvania, fide Allen*
*Mephitis*,*obtusata*,*Pleistocene; Pennsylvania*
*Mephitis*,*orthrostica*,*Pleistocene; Pennsylvania*
*Merychippus*,*avus*,*Miocene (Loup Fork); Oregon*
*Merychippus*,*castilli*,*Miocene (Loup Fork); Mexico*
*Merychippus*,*cumminsii*,*Pliocene (Blanco); Texas, Oklahoma*
*Merychippus*,*fossulatus*,*Miocene (Loup Fork); Texas*
*Merychippus*,*insignis*,*Miocene (Loup Fork); South Dakota, Kansas, Oregon, Mexico*
*Merychippus*,*labrosus*,*Miocene (Loup Fork); Colorado*
*Merychippus*,*mirabilis*,*Miocene (Loup Fork); Nebraska, Colorado, South Dakota, Texas, Utah*
*Merychippus*,*pachyops*,*Miocene (Loup Fork); Texas*
*Merychippus*,*parvulus*,*Miocene (Loup Fork); Nebraska, Texas*
*Merychippus*,*perditus*,*Miocene (Loup Fork); Nebraska, Colorado, Oklahoma, Kansas, Wyoming: Pliocene (Palo Duro); Texas*
*Merychippus*,*phlegon*,*Pliocene (Blanco); Texas*
*Merychippus*,*placidus*,*Miocene (Loup Fork); Nebraska, Colorado, South Dakota, Texas*
*Merychippus*,*sejunctus*,*Miocene (Loup Fork); Colorado, Montana, Oregon?  New Mexico*
*Merychippus*,*supremus*,*Miocene (Loup Fork); South Dakota*
*Merychippus*,*sp. indet.*,*Miocene (Loup Fork); New Mexico*
*Merychippus*,*sp. indet.*,*Miocene; Montana*
*Merychyus*,*arenarum*,*Miocene (Loup Fork); Wyoming*
*Merychyus*,*elegans*,*Miocene (Loup Fork); Nebraska*
*Merychyus*,*major*,*Miocene (Loup Fork); Nebraska, Colorado*
*Merychyus*,*medius*,*Miocene (Loup Fork); Nebraska, New Mexico, Colorado*
*Merychyus*,*pariogonus*,*Miocene (Loup Fork); Wyoming, Montana*
*Merychyus*,*zygomaticus*,*Miocene (Loup Fork); Montana*
*Merycochoerus*,*chelydra*,*Miocene (John Day); Oregon*
*Merycochoerus*,*coenopus*,*Miocene (Loup Fork); Nebraska*
*Merycochoerus*,*laticeps*,*Miocene (Loup Fork); Montana*
*Merycochoerus*,*leidyi*,*Miocene (John Day); Oregon*
*Merycochoerus*,*macrostegus*,*Miocene (John Day); Oregon*
*Merycochoerus*,*montanus*,*Miocene (Loup Fork); Montana*
*Merycochoerus*,*obliquidens*,*Miocene (Loup Fork); Oregon*
*Merycochoerus*,*proprius*,*Miocene (Loup Fork); Wyoming*
*Merycochoerus*,*rusticus*,*Miocene (Loup Fork); Wyoming*
*Merycochoerus*,*superbus*,*Miocene (John Day); Oregon*
*Merycodus*,*agilis*,*Miocene; Montana*
*Merycodus*,*furcatus*,*Miocene (Loup Fork); Nebraska, New Mexico*
*Merycodus*,*necatus*,*Pliocene; South Dakota, Wyoming Nebraska, New Mexico*
*Merycodus*,*ramosus*,*Pliocene; New Mexico*
*Merycodus*,*tehuanus*,*Pliocene; New Mexico*
*Merycodus*,*teres*,*Miocene (Loup Fork); New Mexico*
*Merycodus*,*trilateralis*,*Miocene (Loup Fork); New Mexico*
*Merycoidodon*,*affinis*,*Oligocene (White River); South Dakota*
*Merycoidodon*,*bullatus*,*Oligocene (White River); South Dakota*
*Merycoidodon*,*culbertsonii*,*Oligocene (White River); South Dakota*
*Merycoidodon*,*gracilis*,*Oligocene (White River); South Dakota, Nebraska, Colorado*
*Merycoidodon*,*hybridus*,*Oligocene (White River); South Dakota*
*Mesacodon*,*speciosus*,*Eocene (Bridger); Wyoming*
*Mesobatis*,*eximius*,*Phosphate beds; South Carolina*
*Mesocetus*,*siphunculus*,*Miocene; Virginia*
*Mesocyon*,*coryphaeus*,*Miocene (John Day) Oregon*
*Mesocyon*,*josephi*,*Miocene (John Day); Oregon*
*Mesodectes*,*caniculus*,*Oligocene (White River); Colorado*
*Mesodmodus*,*explanatus*,*Subcarboniferous (Kinderhook); Iowa*
*Mesodmodus*,*exsculptus*,*Subcarboniferous (Kinderhook); Iowa*
*Mesodmodus*,*ornatus*,*Subcarboniferous (Burlington); Illinois, Iowa*
*Mesogaulus*,*ballensis*,*Miocene (Deep River); Montana*
*Mesonyx*,*dakotensis*,*Oligocene (White River); South Dakota*
*Mesonyx*,*lanius*,*Eocene (Bridger); Wyoming*
*Mesonyx*,*obtusidens*,*Eocene (Bridger); Wyoming: (Uinta); Utah*
*Mesonyx*,*uintensis*,*Eocene (Uinta); Utah*
*Mesonyx*,*vorax*,*Eocene (Bridger); Wyoming*
*Mesoplodon*,*prorops*,*Tertiary (Phosphate beds); South Carolina*
*Mesoreodon*,*chelonyx*,*Miocene (Deep River); Montana*
*Mesoreodon*,*intermedius*,*Miocene (Deep River); Montana*
*Mesoteras*,*kerrianus*,*Miocene; North Carolina*
*Metamosaurus*,*fossatus*,*Permian; Texas*
*Metamynodon*,*planifrons*,*Oligocene (White River); South Dakota*
*Metopocetus*,*durinasus*,*Miocene; Maryland*
*Microclaenodon*,*assurgens*,*Eocene (Puerco); New Mexico*
*Microconodon*,*tenuirostris*,*Triassic; North Carolina*
*Microdus*,*laevis*,*Triassic; North Carolina*
*Microsus*,*cuspidatus*,*Eocene (Bridger); Wyoming*
*Microsyops*,*elegans*,*Eocene (Bridger); Wyoming*
*Microsyops*,*gracilis*,*Eocene (Wasatch, Wind River, Bridger); Wyoming*
*Microsyops*,*scottianus*,*Eocene (Wind River); Wyoming*
*Microsyops*,*speirianus*,*Eocene (Wind River); Wyoming*
*Microsyops*,*uintensis*,*Eocene (Uinta); Wyoming*
*Microtus*,*diluvianus*,*Pleistocene; Pennsylvania*
*Microtus*,*involutus*,*Pleistocene; Pennsylvania*
*Microtus*,*pennsylvanicus*,*Recent; eastern United States.  Pleistocene; Illinois, Virginia*
*Microtus*,*pinetorum*,*Recent; United States.  Pleistocene?; Pennsylvania.  Not given in Cope 1899 A, as found in Port Kenn*
*Microtus*,*speothen*,*Pleistocene; Pennsylvania*
*Microtus*,*sp. indet.*,*Pleistocene (Equus beds); Oregon*
*Microtus*,*didelta*,*Pleistocene; Pennsylvania*
*Mioclaenus*,*acolytus*,*Eocene (Torrejon); New Mexico*
*Mioclaenus*,*lemuroides*,*Eocene (Torrejon); New Mexico*
*Mioclaenus*,*lydekkerianus*,*Eocene (Torrejon); New Mexico*
*Mioclaenus*,*turgidunculus*,*Eocene (Puerco); New Mexico*
*Mioclaenus*,*turgidus*,*Eocene (Torrejon); New Mexico*
*Miohippus*,*agrestis*,*Miocene; Montana*
*Miohippus*,*anceps*,*Miocene (John Day); Oregon*
*Miohippus*,*annectens*,*Oligocene?  (White River); Montana?: Miocene (John Day); Oregon*
*Miohippus*,*australis*,*Miocene (Loup Fork); Texas*
*Miohippus*,*bairdi*,*Oligocene (White River); South Dakota, Nebraska, Colorado, Oregon*
*Miohippus*,*brachylophus*,*Miocene (John Day); Oregon*
*Miohippus*,*celer*,*Oligocene (White River); Colorado*
*Miohippus*,*condoni*,*Miocene (John Day); Oregon*
*Miohippus*,*copei*,*Oligocene (White River); South Dakota*
*Miohippus*,*cuneatus*,*Oligocene (White River); Colorado*
*Miohippus*,*equiceps*,*Miocene (John Day); Oregon.  Oligocene?  (White River?); Montana*
*Miohippus*,*exoletus*,*Oligocene (White River); Colorado*
*Miohippus*,*intermedius*,*Oligocene (White River); South Dakota, Nebraska*
*Miohippus*,*longicristis*,*Miocene (John Day); Oregon*
*Miohippus*,*praestans*,*Miocene (John Day); Oregon*
*Miohippus*,*ultimus*,*Miocene (Loup Fork); Oregon*
*Miohippus*,*westonii*,*Oligocene (White River); Canada*
*Miolabis*,*transmontanus*,*Miocene (Loup Fork); Oregon*
*Mioplosus*,*abbreviatus*,*Eocene (Green River); Wyoming*
*Mioplosus*,*beani*,*Eocene (Green River); Wyoming*
*Mioplosus*,*labracoides*,*Eocene (Green River); Wyoming*
*Mioplosus*,*longus*,*Eocene (Green River); Wyoming*
*Mioplosus*,*multidentatus*,*Tertiary (Oligocene?);  South Dakota*
*Mioplosus*,*sauvageanus*,*Eocene (Green River); Wyoming*
*Mixodectes*,*crassiusculus*,*Eocene (Torrejon); New Mexico*
*Mixodectes*,*pungens*,*Eocene (Torrejon); New Mexico*
*Molgophis*,*brevicostatus*,*Coal-measures; Ohio*
*Molgophis*,*macrurus*,*Coal-measures; Ohio*
*Molgophis*,*wheatleyi*,*Coal-measures; Ohio*
*Monocladodus*,*clarki*,*Devonian (Cleveland shale); Ohio*
*Monocladodus*,*pinnatus*,*Devonian (Cleveland shale); Ohio*
*Monoclonius*,*crassus*,*Cretaceous (Laramie); Montana*
*Monoclonius*,*fissus*,*Cretaceous (Laramie); Montana*
*Monoclonius*,*recurvicornis*,*Cretaceous (Laramie); Montana*
*Monoclonius*,*sphenocerus*,*Cretaceous (Laramie); Montana*
*Monodon*,*monoceros*,*Recent; Arctic seas.  Pleistocene; Alaska*
*Moropus*,*distans*,*Miocene (John Day); Oregon*
*Moropus*,*elatus*,*Miocene (Loup Fork); Nebraska*
*Moropus*,*senex*,*Miocene (John Day); Oregon*
*Morosaurus*,*agilis*,*Jurassic; Colorado*
*Morosaurus*,*grandis*,*Jurassic; Wyoming?, Colorado*
*Morosaurus*,*impar*,*Jurassic; "Rocky Mountain region."*
*Morosaurus*,*lentus*,*Jurassic; Wyoming*
*Morosaurus*,*robustus*,*Jurassic; Wyoming*
*Morotherium*,*gigas*,*Pliocene; California*
*Morotherium*,*leptonyx*,*Pliocene; Idaho*
*Mosasaurus*,*brumbyi*,*Cretaceous (Rotten limestone); Alabama*
*Mosasaurus*,*carolinensis*,*Cretaceous; South Carolina*
*Mosasaurus*,*copeanus*,*Cretaceous (Green-sand No. 4); New Jersey*
*Mosasaurus*,*couperi*,*Cretaceous; Georgia*
*Mosasaurus*,*crassidens*,*Cretaceous; North Carolina*
*Mosasaurus*,*dekayi*,*Cretaceous; New Jersey, South Carolina*
*Mosasaurus*,*depressus*,*Cretaceous; New Jersey*
*Mosasaurus*,*fulciatus*,*Cretaceous; New Jersey*
*Mosasaurus*,*horridus*,*Cretaceous (Niobrara); Kansas*
*Mosasaurus*,*maximus*,*Cretaceous; New Jersey*
*Mosasaurus*,*miersii*,*Cretaceous; New Jersey*
*Mosasaurus*,*minor*,*Cretaceous; Alabama*
*Mosasaurus*,*missouriensis*,*Cretaceous; Nebraska*
*Mosasaurus*,*oarthrus*,*Cretaceous; New Jersey*
*Mosasaurus*,*princeps*,*Cretaceous; New Jersey*
*Mustela*,*americana*,*Recent; North America.  Pleistocene or Recent, in caves; Pennsylvania, fide Ahen*
*Mustela*,*diluviana*,*Pleistocene; Pennsylvania*
*Mustela*,*parviloba*,*Miocene (Loup Fork); Colorado, Nebraska*
*Mylagaulus*,*monodon*,*Miocene (Loup Fork); Nebraska, Colorado*
*Mylagaulus*,*sesquipedalis*,*Miocene (Loup Fork); Nebraska*
*Myledaphus*,*bipartitus*,*Cretaceous (Fort Union); Montana*
*Myliobatis*,*bisulcus*,*Eocene; New Jersey*
*Myliobatis*,*copeanus*,*Eocene; Maryland, Virginia*
*Myliobatis*,*fastigiatus*,*Eocene; New Jersey*
*Myliobatis*,*gigas*,*Miocene; Maryland*
*Myliobatis*,*glottoides*,*Eocene; New Jersey*
*Myliobatis*,*holmesii*,*Phosphate beds; South Carolina*
*Myliobatis*,*jugosus*,*Eocene; New Jersey*
*Myliobatis*,*leidyi*,*Eocene; New Jersey*
*Myliobatis*,*mordax*,*Phosphate beds; South Carolina*
*Myliobatis*,*pachyodon*,*Miocene; Maryland*
*Myliobatis*,*rectidens*,*Cretaceous; New Jersey*
*Myliobatis*,*rugosus*,*Eocene: New Jersey*
*Myliobatis*,*transversalis*,*Eocene; South Carolina*
*Myliobatis*,*vicomicanus*,*Miocene; Maryland*
*Myliobatis*,*sp. indet.*,*Miocene; Virginia*
*Mylocyprinus*,*inflexus*,*Pleistocene; Idaho*
*Mylocyprinus*,*robustus*,*Pleistocene; Idaho*
*Mylodon*,*harlani*,*Pleistocene; Kentucky, Missouri, Louisiana, Mississippi, South Carolina, Oregon, Kansas?, Pennsylvan*
*Mylodon*,*renidens*,*Pleistocene; Louisiana*
*Mylodon*,*sodalis*,*Pliocene; Oregon, Texas*
*Mylodon*,*sulcidens*,*Pleistocene; Louisiana*
*Mylognathus*,*priscus*,*Eocene (Fort Union); Nebraska*
*Mylostoma*,*terrelli*,*Devonian (Cleveland shale); Ohio*
